id,file,source_file,start_page,end_page,pages,file_sha256,bytes,case_title,case_number,deed_number,judgment_number,court,circuit,decision_date,year,text_sha256
collector-1435-v8-p174-34303415,extracted/collector-judgments/collector-1435-v8-p174-34303415.txt,moj-judgments-1435-volume-8.pdf,174,181,8,b30318f42b93f2eacf54b9c0e9fb0428a5ebee9b7eb437fa711bb6d740153377,23128,:يلسلستلا مقرلارلا,34303415,,,محكمة االستئناف يف منطقة مكة املكرمة االطالع عىل املعاملة الواردة من فضيلة رئيس املحكمة 179 حاكن العامة بم,الدائرة الثالثة لألحوال الشخصية واألوقاف والوصايا والقصار وبيوت املال بمحكمة االستئناف ي,,1435,854ef5e64ecc3bb33bb4fcc87f6e01e7b5f7548c9846e9abd30e6000f507b1fc
collector-1435-v8-p182-34123817,extracted/collector-judgments/collector-1435-v8-p182-34123817.txt,moj-judgments-1435-volume-8.pdf,182,184,3,b94ffdf840d38f24e60e285648149d15bf46b80193f0a4ff9ff7b3c3909bdf43,10334,:يلسلستلا مقرلارلا,34123817,,,,الدائرة األوىل لألحوال الشخصية واألوقاف والوصايا والقصار وبيوت املال يف حمكمة االستئناف,,1435,4e5128bad5b46eda5670fa3ee8938b5bc9d0ef66d6a042422ec6d97c4ec1db36
collector-1435-v8-p185-33439358,extracted/collector-judgments/collector-1435-v8-p185-33439358.txt,moj-judgments-1435-volume-8.pdf,185,187,3,4666fe835bfd76189a600f59070b52f3e240faea78e23de1401b93dbae85b433,9978,:يلسلستلا مقرلارلا,33439358,,,محكمة االستئناف يف منطقة مكة املكرمة االطالع عىل املعاملة الواردة من فضيلة رئيس املحكمة العامة بمحافظة جدة,الدائرة الثالثة لألحوال الشخصية واألوقاف والوصايا والقصار وبيوت املال بمحكمة االستئناف ي,,1435,2fff091244a5d49a8f25bda10ad017c0c5a37a1952437c96be424d4453554912
collector-1435-v8-p188-34298021,extracted/collector-judgments/collector-1435-v8-p188-34298021.txt,moj-judgments-1435-volume-8.pdf,188,193,6,29b704c853369caee7f5ab5581a834a99e3ac1c1a0702865fd30fad5265fc582,22630,:يلسلستلا مقرلارلا,34298021,,,محكمة االستئناف يف منطقة مكة املكرمة االطالع عىل املعاملة الواردة من فضيلة رئيس املحكمة العامة بمكة املكرم,الدائرة الثالثة لألحوال الشخصية واألوقاف والوصايا والقصار وبيوت املال بمحكمة االستئناف ي,,1435,ab8cd9625a038f92895f4867329be3938c53173aa0220658def8f049cf8bfba7
collector-1435-v8-p194-34356743,extracted/collector-judgments/collector-1435-v8-p194-34356743.txt,moj-judgments-1435-volume-8.pdf,194,196,3,bab6cdf2c671d6f1e102085c8c652bb10527a427deabf6f3151fdc862acd0d37,10176,:يلسلستلا مقرلارلا,34356743,,,محكمة االستئناف بمنطقة عسري عىل املعاملة الواردة هلذه املحكمة من املحكمة العامة بنجران برقم ( )...وتاريخ (,الدائرة املختصة بتدقيق قضايا األحوال الشخصية واألوقاف والوصايا والقصار وبيوت املال بمحكم,,1435,e015b70fd025f908067562eaaa3e635876fe588e87ba6c739d0c5dd083041231
collector-1435-v8-p197-34397051,extracted/collector-judgments/collector-1435-v8-p197-34397051.txt,moj-judgments-1435-volume-8.pdf,197,220,24,3f9b24a85477b005036d9117de67fbb964fe7c015433e874bebe8eb57c408c9f,89976,:يلسلستلا مقرلارلا,34397051,,,محكمة لسؤاله .وبعرض ذلك عىل املدعي وكالة قال :أطلب اإلمهال للرد يف اجللسة القادمة,الدائرة الثالثة لألحوال الشخصية واألوقاف والوصايا والقصار وبيوت املال بمحكمة االستئناف ي,,1435,57a1b48bcc32126f1a94151b2f505c442f14aa93f38c1719828ed2e055e4fb1a
collector-1435-v8-p221-34457764,extracted/collector-judgments/collector-1435-v8-p221-34457764.txt,moj-judgments-1435-volume-8.pdf,221,225,5,8670fabdb8de394625e2e90cfa9e72da872b4e5135f6f4881a65b3f9044b0828,16505,:يلسلستلا مقرلارلا,34457764,,,محكمة االستئناف يف منطقة مكة املكرمة االطالع عىل الصك الصادر من فضيلة الشيخ )...( /القايض باملحكمة العامة,الدائرة الثانية لألحوال الشخصية واألوقاف والوصايا والقصار وبيوت املال بمحكمة االستئناف ي,,1435,8c66eed5493b439595889edb187fe19e7162c6ea653cb8ed9ecf2a9594ceb1a6
collector-1435-v8-p226-34531086,extracted/collector-judgments/collector-1435-v8-p226-34531086.txt,moj-judgments-1435-volume-8.pdf,226,229,4,3ec2884fa1c14a5271e01778c2481b1fed0c43dabc10ae44da6ab773a8f7f8b3,14134,:يلسلستلا مقرلارلا,34531086,,,محكمة االستئناف يف منطقة مكة املكرمة االطالع عىل املعاملة الواردة من فضيلة رئيس املحكمة العامة بمحافظة جدة,الدائرة الثالثة لألحوال الشخصية واألوقاف والوصايا والقصار وبيوت املال بمحكمة االستئناف ي,,1435,9513aa34877ab6497f9c08beda7b3fb1ac9df63ab569915b416f9b74e0053736
collector-1435-v8-p230-3584831,extracted/collector-judgments/collector-1435-v8-p230-3584831.txt,moj-judgments-1435-volume-8.pdf,230,236,7,1909f97e68c9e8f54c6296ff1b0feacb20aadce789fa43e318828c1201863213,22925,:يلسلستلا مقرلارلا,3584831,,,,,,1435,0ee31ddc8cef44f83fa8b341fccef33d2c6d3a652f575aa442207835f999de5e
collector-1435-v8-p237-35128873,extracted/collector-judgments/collector-1435-v8-p237-35128873.txt,moj-judgments-1435-volume-8.pdf,237,240,4,d720304a2615417cc35ab9186fcfe4cf5b3c40d5b1cef5533ecc4a62a4a2c09f,13333,:يلسلستلا مقرلارلا,35128873,,,محكمة املختصة (احلاكم الرشعي),الدائرة الثانية لألحوال الشخصية واألوقاف والوصايا والقصار وبيوت املال بمحكمة االستئناف ي,,1435,a0f838e94b393902349c6c0ef5ce6d5354711da04405426c1836c79bdbfa6914
collector-1435-v8-p241-33672762,extracted/collector-judgments/collector-1435-v8-p241-33672762.txt,moj-judgments-1435-volume-8.pdf,241,244,4,11d208bbe8753ad38509c1bc4646acaf74ee597a421fc61d25807683493204b3,14717,:يلسلستلا مقرلارلا,33672762,,,,,,1435,dbd2220b817d9c64664e500d4b4c6600cae85bd39e5b39abe3d1bb87b6d05a9a
collector-1435-v8-p245-34556467,extracted/collector-judgments/collector-1435-v8-p245-34556467.txt,moj-judgments-1435-volume-8.pdf,245,249,5,2ea2f2ee3e4a3018e0095932d23a80663c3a0642039858994e7cb3b82ddc64bd,15187,:يلسلستلا مقرلارلا,34556467,,,محكمة االستئناف بمنطقة القصيم عىل املعاملة الواردة من فضيلة رئيس املحكمة العامة بمحافظة الرس برقم ( )...وت,الدائرة املختصة بتدقيق قضايا األحوال الشخصية واإلهناءات بمحكمة االستئناف بمنطقة القصيم ع,,1435,18569cb82fc00c2602bd02cc839f46c5b73a8cea86405f93b1e19053705b9c11
collector-1435-v8-p250-34167039,extracted/collector-judgments/collector-1435-v8-p250-34167039.txt,moj-judgments-1435-volume-8.pdf,250,253,4,7727301b1d97825bb69b9ea5b1a2243e2109ea515d69c7746e4adfa1bae83fa7,13194,:يلسلستلا مقرلارلا,34167039,,,محكمة االستئناف بالرياض عىل املعاملة الواردة من فضيلة رئيس املحكمة العامة بالرياض برقم 34890950وتاريخ 1435,الدائرة الثانية املختصة بنظر قضايا األحوال الشخصية واإلهناءات بمحكمة االستئناف بالرياض ع,,1435,acc566f642455d1fdebc0a578eb78659085dba39a92f5884fb6dac041a419941
collector-1435-v8-p254-34258154,extracted/collector-judgments/collector-1435-v8-p254-34258154.txt,moj-judgments-1435-volume-8.pdf,254,257,4,224b1512c4a9298d5c4798f53bb4f7f66500480722d0816d0e2c9349dfd30edc,12113,:يلسلستلا مقرلارلا,34258154,,,,الدائرة األوىل لألحوال الشخصية واألوقاف والوصايا والقصار وبيوت املال يف حمكمة االستئناف,,1435,7f94107a9a7605715676f38656e61740d9e2fdc58bd83b2b16d1e48bab79edf7
collector-1435-v8-p258-34434725,extracted/collector-judgments/collector-1435-v8-p258-34434725.txt,moj-judgments-1435-volume-8.pdf,258,263,6,9a08147d1817c082128e4412380f6d13aa4b038c8fab2ed4794a52b961b335a0,11660,:يلسلستلا مقرلارلا,34434725,,,محكمة االستئناف يف منطقة مكة املكرمة االطالع عىل الصك الصادر من فضيلة الشيخ )...(/القايض باملحكمة العامة ب,الدائرة الثانية لألحوال الشخصية واألوقاف والوصايا والقصار وبيوت املال بمحكمة االستئناف ي,,1435,ef9448155738c1b541981c632a18f89d24307f30305fb58882cee2377b3781ef
collector-1435-v8-p264-3528195,extracted/collector-judgments/collector-1435-v8-p264-3528195.txt,moj-judgments-1435-volume-8.pdf,264,271,8,f1f977e564a05bf1aaf08330d4fedee032a255a95f0abde731523b2342ef9df9,28687,:يلسلستلا مقرلارلا,3528195,,,محكمة االستئناف بمنطقة حائل عىل املعاملة الواردة من فضيلة رئيس املحكمة العامة بحائل املساعد برقم 351718067,الدائرة ( )...ختمه وتوقيعه,,1435,7e2a8f0183ced0a79181447c6ea4ac3f391faae511dade4eb42b517a5bb0bfe6
collector-1435-v8-p272-32525752,extracted/collector-judgments/collector-1435-v8-p272-32525752.txt,moj-judgments-1435-volume-8.pdf,272,275,4,b8309692e2f1ced8aafd78ce4ea24d40428a3ba605da473fad4479003346a55b,10513,:يلسلستلا مقرلارلا,32525752,,,,,,1435,2c80dcaf98dbf532574b2bf3b047a60a182fc3419f5a3299c389bf009a350583
collector-1435-v8-p276-33319798,extracted/collector-judgments/collector-1435-v8-p276-33319798.txt,moj-judgments-1435-volume-8.pdf,276,278,3,1c392a71ebaae8e8fddfbf5a78797e363cad13c3ef80a58a6d39b9f0dfc30c3c,8900,:يلسلستلا مقرلارلا,33319798,,,محكمة االستئناف يف منطقة مكة املكرمة االطالع عىل الصك الصادر من فضيلة الشيخ )...( /القايض باملحكمة العامة,الدائرة الثانية لألحوال الشخصية واألوقاف والوصايا والقصار وبيوت املال بمحكمة االستئناف ي,,1435,877615bc806beb3d7fa392941fd7462fb3c8d892e3dbbc2ea8b6f1acc9bcac4a
collector-1435-v8-p279-3411503,extracted/collector-judgments/collector-1435-v8-p279-3411503.txt,moj-judgments-1435-volume-8.pdf,279,282,4,631380339110178a0aee19ab34dc4e7c153940999e2f8b7ec9702df9bd848241,13219,:يلسلستلا مقرلارلا,3411503,,,محكمة االستئناف يف منطقة مكة املكرمة االطالع عىل الصك الصادر من فضيلة الشيخ( /د )... .القايض باملحكمة العا,الدائرة الثانية لألحوال الشخصية واألوقاف والوصايا والقصار وبيوت املال بمحكمة االستئناف ي,,1435,585f6ce2cde4810bb156e6d62685a1f85012a04fb459d681394276ccf7a31a8e
collector-1435-v8-p283-34308961,extracted/collector-judgments/collector-1435-v8-p283-34308961.txt,moj-judgments-1435-volume-8.pdf,283,285,3,20ec6ea67f6b1603b59c4d257b982f3602dde6311491f8a439d627ff6edd2c0f,6885,:يلسلستلا مقرلارلا,34308961,,,محكمة االستئناف 284 يف منطقة مكة املكرمة االطالع عىل الصك الصادر من فضيلة الشيخ )...( /القايض باملحكمة الع,الدائرة الثانية لألحوال الشخصية واألوقاف والوصايا والقصار وبيوت املال بمحكمة االستئناف 2,,1435,fc1f328897b2619cc88e9adbd412079908e3b107940ed6694aad3c9bcc1be9c2
collector-1435-v8-p286-34539380,extracted/collector-judgments/collector-1435-v8-p286-34539380.txt,moj-judgments-1435-volume-8.pdf,286,289,4,c5fac06271feea30cc18309bd86de5b80ffc7a95867a56457773a36ef688d633,10485,:يلسلستلا مقرلارلا,34539380,,,,,,1435,d041ec8192cd9cff6458ea495e72a0d25f8e582b4aa9bad11c83a3fe04ed1dc6
